timestamp,judge_model,vignette_id,persona_id,model,condition,clarity,relevance,importance,g1_grounded,g2_narrative,g3_explicit,g4_relevant,dsm_a,dsm_b,dsm_c,dsm_d,dsm_e,dsm_g,ec_threat,ec_appraisals,ec_memory,ec_strategies,ec_triggers,rationale
2026-05-12T12:16:52.070050,claude-opus-4-5-20251101,V072,122,gemini-2.5-flash,no_formulation,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette is well-written with strong narrative qualities and specific sensory details (stale cigarettes, cheap cologne as triggers). It comprehensively covers DSM-5 criteria and Ehlers & Clark components, including explicit triggers, negative appraisals (""can't rely on other people""), avoidance, hypervigilance, and functional impairment. However, it reads somewhat formulaic—almost too comprehensive, touching every criterion in a systematic way that suggests textbook construction rather than a messy real case. The ""fawn response"" terminology and the neat packaging of symptoms slightly undermine clinical authenticity."
2026-05-12T12:17:02.758274,claude-opus-4-5-20251101,V073,112,qwen3.6-35b,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific, idiosyncratic details—the metallic silt taste, the ""emotion without image,"" the band-like neck pain, routing feedback through asynchronous tickets—ground it in lived experience. The vignette explicitly demonstrates all DSM criteria and Ehlers & Clark components: the fragmented, imageless quality of the trauma memory, specific triggers (videos of rivers, wind rattling the building), negative appraisals about others' intentions, maladaptive avoidance strategies, and clear functional impairment (declined promotions, lost friendships). The cyclical maintenance pattern is particularly well-articulated, showing how intrusions fuel hypervigilance which fuels isolation which intensifies future triggers."
2026-05-12T12:17:12.110476,claude-opus-4-5-20251101,V074,122,qwen3.6-35b,full,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette is well-written with specific sensory details (diesel fumes, sour breath, metal tray) and a clear traumatic event. However, it reads more like a clinical teaching case than a genuine patient narrative—the explicit labeling of cognitive mechanisms (""negative appraisals,"" ""fawn response,"" ""threat system hijacked"") and the systematic coverage of all PTSD criteria feels formulaic. The theoretical language (""maladaptive strategy,"" ""defensive loop,"" ""memory systems hypersensitive"") undermines authenticity, making it feel like an illustration of Ehlers & Clark's model rather than a real person's experience. While all DSM and cognitive components are clearly present, the vignette sacrifices clinical realism for comprehensive symptom coverage."
2026-05-12T12:17:23.472017,claude-opus-4-5-20251101,V075,311,gpt-5.4-mini,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific, idiosyncratic details—the smell arriving before the memory, avoiding certain fabric cuts, wearing heavy makeup as a coping strategy, the weather as a trigger—give it clinical authenticity that could not be mistaken for a textbook description. The vignette explicitly demonstrates all DSM criteria and Ehlers & Clark components: the torture as Criterion A trauma; olfactory flashbacks and sensory re-experiencing (B); avoidance of clothing, proximity, and names (C); negative beliefs about self and world, feeling ""smaller"" (D); hypervigilance and exaggerated startle (E); and clear functional impairment at work and home (G). The sense of current threat (""living as if danger were always just about to enter""), fragmented memory quality (""felt so extreme she could hardly believe it was real""), and maladaptive strategies (constant mental occupation, avoidance behaviors) are all explicitly shown rather than implied."
2026-05-12T12:17:32.911523,claude-opus-4-5-20251101,V076,403,claude-haiku-4-5,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. The specific details—the colleague's cologne resembling sunscreen, the 5 AM gym visits, the 40-minute bathroom floor panic attack—create a vivid, idiosyncratic portrait. The vignette explicitly demonstrates all Ehlers & Clark components: fragmented memory (""pieces that refused to cohere""), negative appraisals (""some flaw in her character""), sense of current threat (""her body convinced it was under attack""), maladaptive strategies (avoidance, hypervigilance, rumination), and specific triggers (cologne, backfiring). The narrative shows how these components interact to maintain PTSD, making it valuable for teaching cognitive models beyond basic DSM criteria."
2026-05-12T12:17:43.215984,claude-opus-4-5-20251101,V077,239,gemini-2.5-flash,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific details—a dentist with forty years of experience, the contrast between his professional steadiness and current trembling hands, carrying a concealed weapon, scanning for exits—create a vivid, idiosyncratic portrait. The vignette explicitly demonstrates all DSM criteria and Ehlers & Clark components: the trauma memory is described as a ""full sensory onslaught"" that feels ""completely real"" (fragmented, nowness quality), negative appraisals through self-blame and rumination, maladaptive coping (weapon carrying, avoidance, hypervigilance), specific triggers (drill sounds, dropped instruments, loud noises), and clear functional impairment affecting his dental practice. The detail about being unable to ""put the terrifying event into words"" elegantly captures the disorganized nature of trauma memory."
2026-05-12T12:17:54.430303,claude-opus-4-5-20251101,V078,403,deepseek-reasoner,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific sensory details (sandalwood cologne, dust turning air brown, wet heat) and idiosyncratic behaviors (mapping three exits in a grocery store, taking corridors to avoid parking lots) create a vivid, individualized portrait. The vignette explicitly demonstrates the Ehlers & Clark model—showing how fragmented memory, negative appraisals (""the event happened because of the sort of person she is""), sense of current threat, and maladaptive strategies (constant scanning, avoidance) maintain PTSD in a self-reinforcing cycle. All DSM criteria are clearly present with functional impairment evident in her divorce and restricted life. The clinical nuance of how vigilance itself reinforces threat perception offers genuine teaching value beyond textbook knowledge."
2026-05-12T12:18:04.184823,claude-opus-4-5-20251101,V079,252,qwen3.6-35b,full,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels at explicitly demonstrating Ehlers & Clark cognitive model components—fragmented memory, sense of current threat, negative appraisals about institutions, specific triggers (door slams, cart rattles), and maladaptive hypervigilance maintaining the cycle. DSM criteria are comprehensively covered. However, the vignette is overly long and repetitive, cycling through the same maintaining loop multiple times in a way that feels formulaic rather than naturalistic. The traumatic event itself (witnessing an assault in a grocery store) is somewhat unusual but the presentation reads more like a theoretical illustration of cognitive maintenance cycles than a genuine clinical encounter."
2026-05-12T12:18:13.892734,claude-opus-4-5-20251101,V080,299,gpt-4o-mini,full,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette is extremely lengthy and repetitive, reading more like a theoretical exposition of the Ehlers & Clark model than a clinical case. While all DSM-5 criteria and cognitive model components are explicitly present (trauma exposure, intrusions, avoidance, negative cognitions, hyperarousal, functional impairment, sense of current threat, negative appraisals, memory qualities, maladaptive strategies, and triggers), they are announced and explained rather than shown through narrative. The same concepts are restated dozens of times with slight variations, creating a didactic, AI-generated quality rather than a realistic clinical presentation. A real patient would not present with such perfectly articulated theoretical formulations of their own cognitive processes."
2026-05-12T12:18:23.520370,claude-opus-4-5-20251101,V081,299,qwen2.5-32b,zero_shot,2,2,2,2,2,3,2,1,1,1,0,1,1,1,0,1,1,1,"This vignette presents a comprehensive PTSD case with clear traumatic event (daughter's meningitis), intrusion symptoms (nightmares, flashbacks), avoidance (canceling social engagements), hyperarousal (sleep disturbance, hypervigilance), and functional impairment (marriage strain, social withdrawal). Specific triggers are identified (feverish customers, ambulance sirens, child crying). However, the writing is somewhat formulaic and reads more like a textbook case study than a genuine clinical encounter. The narrative frame exists but symptoms feel listed rather than organically emerging. Criterion D (negative cognitions/mood) is not explicitly present - there's worry but no clear guilt, shame, or persistent negative beliefs about self/world beyond the fear of illness recurrence."
2026-05-12T12:18:34.090359,claude-opus-4-5-20251101,V082,122,gpt-4o-mini,full,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette is excessively long and highly repetitive, restating the same concepts (avoidance reinforcing negative beliefs, hypervigilance, fragmented memories) multiple times in slightly different wording. While it explicitly covers all DSM-5 criteria and Ehlers & Clark components—including specific triggers like ""the scent of the evening air"" and fragmented memory quality—the presentation reads like an AI-generated textbook illustration rather than a real clinical case. The repetitive structure and formulaic explanations of cognitive mechanisms (e.g., ""This belief... reinforced..."") undermine authenticity and make it difficult to engage with Zain as a person rather than a teaching example."
2026-05-12T12:18:44.219576,claude-opus-4-5-20251101,V083,311,gpt-4o-mini,full,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette explicitly covers all DSM-5 criteria and Ehlers & Clark components, but does so in an extremely repetitive, formulaic manner that reads like an AI-generated textbook example rather than a real clinical case. The same points about makeup application, avoidance, and sense of threat are repeated multiple times verbatim or near-verbatim, creating significant redundancy. While the triggers (footsteps, heat, names, scents) are specific, the overall presentation feels constructed to demonstrate theoretical concepts rather than grounded in authentic clinical experience. The excessive length and repetition detract from clarity and clinical utility."
2026-05-12T12:18:55.798011,claude-opus-4-5-20251101,V084,142,gpt-5.4-mini,no_formulation,3,3,3,3,3,3,3,1,0,1,1,1,1,1,1,0,1,1,"This is an exceptionally well-crafted vignette that presents a nuanced, realistic portrait of PTSD in a first responder following war-zone deployment. The narrative excels in showing rather than listing symptoms—hypervigilance is demonstrated through specific behaviors (scanning exits, sitting near doors, monitoring strangers' hands and pace) rather than simply named. The vignette captures subtle but clinically important features: the avoidance of positive emotions as a form of emotional regulation, interoceptive avoidance of exercise, and the gradual narrowing of life. Notably absent are explicit intrusion symptoms (flashbacks, nightmares), which is an interesting clinical presentation. The Ehlers & Clark elements are well-represented, particularly the sense of current threat (""expected the world to become dangerous without warning"") and maladaptive strategies (avoiding exercise, pushing away positive feelings, declining social invitations)."
2026-05-12T12:19:06.641498,claude-opus-4-5-20251101,V085,384,gemini-2.5-flash,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a richly detailed, personal narrative of a sexual assault survivor with chronic PTSD. The vignette excels in showing rather than telling symptoms: fragmented trauma memory (""a fragmented nightmare""), specific triggers (cheap cologne, similar build, loud noises), dissociative experiences (""observing her own life as if from a distance""), and the ""nowness"" quality of intrusions (waking convinced he's in the room). The Ehlers & Clark components are particularly well-represented, including negative appraisals (feeling like a hypocrite, feeling abandoned by God), maladaptive coping strategies (avoidance, throwing herself into work), and the sense of current threat (the alley ""feels ever-present""). The functional impairment across work, marriage, and intimacy is vividly portrayed. The specific details—the church setting, her role as a Social Ministry Worker, the irony of helping assault survivors while hiding her own trauma—add clinical texture that goes beyond textbook descriptions."
2026-05-12T13:11:17.136216,claude-opus-4-5-20251101,V086,112,gpt-5.4-mini,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels in showing the full maintenance cycle of PTSD through an idiosyncratic trigger pathway (neck tension from work posture linking to the physical strain of wading through floodwater). The connection between trauma, negative appraisals about others (""people are not what they seemed""), and avoidance behaviors is traced with exceptional clarity. The vignette demonstrates how somatic triggers, interpersonal mistrust, and withdrawal form a self-reinforcing loop—teaching something a trainee would not easily get from a textbook. Every detail (the UX designer role, the glass-walled office, the specific sensory memories of brackish water) serves the clinical picture."
2026-05-12T13:11:26.716495,claude-opus-4-5-20251101,V087,122,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, tracing a clear line from trauma (mugging at knifepoint) through fragmented memory encoding, to specific sensory triggers (antiseptic smell at the veterinary clinic), to negative appraisals (""the world is fundamentally unpredictable""), to maladaptive coping (minimisation, avoidance, hypervigilance), and finally to functional impairment (freezing at work). The maintenance cycle is explicitly articulated: minimisation prevents processing, which keeps memory fragmented, which makes triggers potent, which reinforces threat beliefs. The idiosyncratic details — the smell of cigarette smoke and cleaning fluid, the sound of their own compliant voice, the occupational trigger of antiseptic — ground this firmly in lived experience rather than textbook description."
2026-05-12T13:11:36.021511,claude-opus-4-5-20251101,V088,384,qwen3.6-35b,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels in tracing the full maintenance cycle from trauma to belief to behavior to coping. The specific appraisal that ""stillness was a prelude to danger"" drives her hypervigilance and avoidance of relaxation, while the restrictive eating is explicitly shown as a control strategy that depletes her and makes triggers more potent. The fragmented memory quality (frozen images without timeline), specific triggers (silence, delays, oven timers), and functional impairment (leaving support circles, eating alone in her car, supervisor concern) are all shown in action rather than merely stated. The connection between her work in trauma-informed ministry and her own unprocessed trauma adds clinical depth that teaches beyond textbook knowledge."
2026-05-12T13:11:49.317325,claude-opus-4-5-20251101,V089,403,qwen3.6-35b,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, tracing a clear line from the index trauma (convoy attack, pinned under axle for 47 minutes) through to specific beliefs (""If I can just verify every detail, I can control what happens next"") and maintaining behaviors (ritualistic checking, avoidance of crowds, seeking geometric predictability). The sensory triggers are idiosyncratic and clinically rich—sunlight as muzzle flashes, the weight of a winter coat, the smell of rubber and oil in the elevator. The maintenance cycle is visible: her control strategies (verification rituals, environmental restriction) provide temporary relief but reinforce the sense of threat and prevent disconfirmation. The PCL-5 score of 80 anchors severity. A trainee would learn how hypervigilance can be channeled into professional competence (auditing) while still maintaining PTSD."
2026-05-12T13:11:59.438889,claude-opus-4-5-20251101,V090,299,deepseek-chat,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces the full maintenance cycle from trauma (son's life-threatening illness) through specific appraisals (self-blame for not being ""louder,"" institutional betrayal) to maladaptive strategies (reassurance-seeking, emotional suppression, avoidance) that paradoxically maintain the disorder. The triggers are specific and idiosyncratic (blood in urine → any blood, IV needle → any needle, antiseptic smell), and the vignette explicitly shows how the memory returns as ""a wave of pure dread"" without clear narrative—a fragmented, present-tense quality. The functional impairment is concrete (avoiding medical appointments, delegating supply ordering, sobbing in the back room). The vignette teaches the maintenance cycle in action, showing how reassurance-seeking becomes evidence of failure and how hypervigilance increases trigger sensitivity."
2026-05-12T13:12:10.201175,claude-opus-4-5-20251101,V091,311,gpt-4o-mini,zero_shot,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette clearly depicts a survivor of political violence with well-articulated PTSD symptoms including specific triggers (factory machinery sounds reminding her of captivity), nightmares, hypervigilance (flinching at sudden movements), avoidance (hiding her past from children), and functional impairment (divorce, strained relationships). The trauma memory is described as fragmented and intrusive (""both distant and immediate""). Negative appraisals are present (fear of being seen as weak). However, the vignette is somewhat literary in style with some generic phrasing (""tapestry of pain,"" ""flicker of hope"") and the final paragraph's hopeful tone feels more inspirational than clinically grounded. The maintenance cycle—using routine/monotony as control while remaining vulnerable to triggers—is shown but not deeply explored."
2026-05-12T13:12:21.468182,claude-opus-4-5-20251101,V092,311,qwen2.5-32b,zero_shot,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,"This vignette covers all DSM-5 criteria explicitly: torture as Criterion A, flashbacks and nightmares for B, avoidance of gatherings for C, emotional numbing and detachment for D, hypervigilance and startle for E, and work impairment for G. However, the presentation is somewhat generic and textbook-like, lacking the idiosyncratic detail that would make it feel like a real case. The machinery trigger is a good specific detail, but the overall narrative reads more like a symptom checklist wrapped in prose than a deeply individualized clinical portrait. Negative appraisals and maladaptive coping strategies are not explicitly shown—her journaling and church attendance are presented as adaptive rather than maintaining factors."
2026-05-12T13:12:32.089283,claude-opus-4-5-20251101,V093,403,gpt-5.4,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear line from trauma (explosion in operations building, witnessing death) through to current maintenance mechanisms. The choice of auditing as profession, the specific sensory triggers (diesel exhaust, construction noise, truck backfires), and the way her control strategies (immaculate spreadsheets, early arrival for seat selection) paradoxically maintain hyperarousal are all clinically illuminating. The vignette explicitly shows how she appraises her fear as ""a personal failure she should have audited out of her system"" — a negative appraisal that maintains distress. The fragmented, sensory nature of the trauma memory (""his boot first, then his face"") and the sense of current threat (feeling unsafe in civilian life, body jolting before mind catches up) are clearly demonstrated rather than merely stated."
2026-05-12T13:12:44.032463,claude-opus-4-5-20251101,V094,252,deepseek-chat,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that reads as a genuine clinical case. The trauma (witnessing a suicide by gunshot at close range) is vividly and specifically described, and the subsequent symptom presentation is richly detailed with idiosyncratic specificity—the squeaky cart wheel, counting hands, avoiding the specific tile, the ""flat, dry crack"" sound memory. The vignette traces a clear line from trauma to belief (""the world is a thin, fragile shell"") to behavior (hypervigilance, avoidance) to functional impairment (estrangement from grandchildren, marital strain). The sense of current threat is palpable (""he no longer trusts the safety of a Tuesday afternoon""), and maladaptive strategies (continuing to work the same register, compulsive scanning) are shown maintaining his distress. The detail about dissociation (""watching himself from across the room"") and the fragmented sensory quality of the memory (the boy's face ""burned into his mind"") demonstrate trauma memory characteristics. Every detail serves the clinical picture."
2026-05-12T13:12:54.086651,claude-opus-4-5-20251101,V095,122,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear line from trauma (armed robbery) through to specific beliefs, behaviors, and maintenance mechanisms. The sensory trigger of cigarette smoke, the exaggerated startle response with Dani, the mapping of exits, and the avoidance of the walking route are all concrete and idiosyncratic. The vignette explicitly shows the disconnect between intellectual knowledge and felt sense of threat (""their body has not received any of this information""), which is a key Ehlers & Clark concept. The parallel drawn between traumatized animals and Sasha's own experience adds clinical depth. Functional impairment is shown through relationship strain, social withdrawal, and occupational impact (needing recovery time after certain cases)."
2026-05-12T13:13:03.819990,claude-opus-4-5-20251101,V096,384,gemini-2.5-flash,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels in tracing the full maintenance cycle from trauma to belief to behavior to coping. The fragmented memory quality (""stark, disconnected pictures""), specific triggers (silence, unexpected delays), negative appraisals (self-blame, shame about body being ""tainted""), and maladaptive strategies (avoiding relaxation, restrictive eating as control) are all explicitly shown with concrete detail. The connection between her faith-based identity, the assault, and her current sense of being fundamentally changed demonstrates sophisticated clinical understanding. The vignette teaches how avoidance of relaxation and rigid eating function as control strategies that paradoxically maintain hyperarousal—a maintenance mechanism trainees need to see in action."
2026-05-12T13:13:14.623447,claude-opus-4-5-20251101,V097,122,deepseek-reasoner,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, tracing the full cognitive-behavioral maintenance cycle from trauma through negative appraisals (""I used to be happy but now I am always miserable,"" ""I cannot rely on others"") to maladaptive strategies (fawning, avoidance, magical thinking) and back to intrusive memories. The specific sensory triggers (stale coffee/tobacco smell, footsteps, keys jingling) and the detailed description of how the memory arrives fragmented and disrupts speech demonstrate sophisticated understanding of trauma memory. The vignette teaches something beyond textbook knowledge—particularly how the fawn response functions as a safety behavior and how magical thinking (""it didn't really happen"") paradoxically increases intrusions. Every detail serves the clinical picture, from the veterinary setting to the dog-barking incident that precipitates help-seeking."
2026-05-12T13:13:29.098925,claude-opus-4-5-20251101,V098,122,qwen2.5-32b,full,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,"The vignette covers all DSM-5 criteria and Ehlers & Clark components explicitly, with a clear traumatic event (mugging with physical injury), intrusion symptoms (smell of damp earth triggering reliving), avoidance (fear of leaving house), negative cognitions (belief they cannot rely on anyone), hypervigilance (constant scanning), and functional impairment (almost missed client meeting, work distraction). The Ehlers & Clark elements are present including current threat, negative appraisals, fragmented memory (losing the thread when explaining), maladaptive strategies (magical thinking, fawn response), and specific triggers (damp earth smell). However, the vignette reads somewhat formulaic—it explicitly labels concepts like ""fawn response"" and ""magical thinking"" rather than showing them naturally, and repeats similar content multiple times. The narrative structure is present but feels constructed rather than observed, with some generic clinical language mixed with specific details."
2026-05-12T13:13:39.526731,claude-opus-4-5-20251101,V099,384,deepseek-chat,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that demonstrates clinical sophistication. The trauma (sexual assault) is clearly described, and the narrative traces a coherent line from the event through Elena's specific beliefs (shame she cannot name, fear of being seen), behaviors (avoiding the church after 3 PM, checking locks, keeping her door closed), and coping strategies (withdrawal, not eating in the cafeteria, lying still at night). The idiosyncratic details—waking at 2:47 AM, counting ceiling tiles, the perfume trigger, the dissociative flashback during intimacy with her husband—feel observed rather than constructed. The vignette explicitly shows how her avoidance and withdrawal maintain her sense of threat and shame rather than resolving it, which is valuable for teaching maintenance cycles. Every detail serves the clinical picture."
2026-05-12T13:13:49.370051,claude-opus-4-5-20251101,V100,122,gpt-4o-mini,no_formulation,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette covers all DSM-5 criteria and Ehlers & Clark components but does so in a somewhat generic, textbook-like manner. The trauma (armed mugging) is clearly described, and symptoms like hypervigilance, avoidance, intrusive memories with specific triggers (cologne, sudden shouts), negative cognitions about trust, and functional impairment are present. However, the writing relies heavily on telling rather than showing—phrases like ""pervasive sense of misery"" and ""constant state of alertness"" are generic descriptors. The specific triggers (cologne, rustling leaves) add some texture, but the overall presentation feels constructed rather than observed from clinical experience. The mention of ""magical thinking"" about the event not happening hints at dissociation/memory issues but is underdeveloped."
2026-05-12T13:13:59.675815,claude-opus-4-5-20251101,V101,299,deepseek-reasoner,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, tracing the full maintenance cycle from trauma (child's cancer diagnosis and treatment) through fragmented memory, negative appraisals (self-blame, institutional distrust), maladaptive coping (thought suppression, reassurance-seeking, emotional avoidance), and how these strategies backfire to maintain the sense of current threat. The specific triggers (blood on a coin, hand sanitizer smell, scanner beeping like a monitor) are concrete and idiosyncratic. The vignette explicitly shows how avoidance prevents emotional processing, keeping the threat acute—a key Ehlers & Clark mechanism that trainees need to see in action. Functional impairment is clearly demonstrated through work disruption and marital strain, culminating in a panic attack that brought her to treatment."
2026-05-12T13:14:09.135671,claude-opus-4-5-20251101,V102,252,gpt-5.4-mini,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, demonstrating the full Ehlers & Clark maintenance cycle with remarkable clarity. The specific triggers (baby crying, doors slamming), the fragmented memory quality (""broken fragments rather than a full scene""), and the negative appraisals about self (""a man who could be frightened by the smallest noise"") and world (""danger could break in anywhere"") are all explicitly shown in action. The vignette excels at demonstrating how hypervigilance, fragmented memory, and negative appraisals mutually reinforce each other—a maintenance mechanism that trainees need to see in action. The occupational context (cashier at supermarket) provides concrete functional impairment, and the institutional betrayal theme adds clinical depth without becoming distracting."
2026-05-12T13:14:18.549650,claude-opus-4-5-20251101,V103,142,gpt-5.4-mini,full,3,3,3,3,3,3,3,1,0,1,1,1,1,1,1,0,1,1,"This vignette excels at showing the maintenance cycle of PTSD—how Daniel's safety behaviors (exit-scanning, avoiding exercise, cutting off positive emotions) paradoxically reinforce his sense of threat. The internal logic is fully traceable: trauma taught him ""survival depends on never letting himself settle,"" which drives hypervigilance and avoidance, which confirms the world is dangerous. The specific detail about pushing away positive feelings as ""a lure into lowering his guard"" is clinically sophisticated and not commonly articulated. Notably absent are explicit intrusion symptoms (flashbacks, nightmares) and fragmented memory quality—the presentation emphasizes hyperarousal and avoidance without the re-experiencing cluster being clearly shown."
2026-05-12T13:14:29.276245,claude-opus-4-5-20251101,V104,252,gpt-5.4,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette excels in showing the full maintenance cycle of PTSD in an older adult with witnessed trauma. The fragmented memory (""like missing frames""), specific sensory triggers (automatic doors, crying babies, sudden movements), and the way his hypervigilance manifests in his cashier role are richly detailed and clinically grounded. The connection between his negative appraisals about failed protection/accountability and his emotional numbing (""dead inside"") demonstrates sophisticated understanding of how cognitions and symptoms interact. The workplace accommodations he makes (signaling for lane switches, lingering in stockrooms) show maladaptive avoidance strategies that maintain his sense of threat. The vignette teaches something textbooks often miss: how PTSD can persist for years in someone who appears functional, and how the inability to form a coherent trauma narrative itself becomes a source of distress."
2026-05-12T13:14:40.053615,claude-opus-4-5-20251101,V105,311,deepseek-chat,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear line from trauma (detention and torture) through to specific beliefs (""the world is a dangerous place,"" ""she was no longer capable""), behaviors (constant mental occupation, makeup as armor, clothing avoidance), and maintenance mechanisms (vigilance that exhausts rather than protects). The idiosyncratic details—the heavy makeup as armor, the specific avoidance of dark blue blouses and wraparound skirts, the weather-triggered absences, the dissociative quality of the memory feeling like ""a film she had watched""—are clinically grounded and teach something about how PTSD presents in survivors of political violence. The vignette explicitly shows how her coping strategies (constant distraction, hypervigilance) maintain rather than relieve her symptoms, which is valuable for clinical learning."
2026-05-12T13:14:50.289352,claude-opus-4-5-20251101,V106,299,gemini-2.5-flash,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed, tracing a clear line from the traumatic event (son's near-death medical emergency) through to specific beliefs (""the world is inherently dangerous""), behaviors (avoiding hospital district, scanning children for distress), and maladaptive coping (emotional detachment, avoidance of discussion). The sensory triggers are highly specific and idiosyncratic—disinfectant smell, children's coughs in her shop—and the maintenance cycle is visible: her hypervigilance in the shop exhausts her, her avoidance prevents processing, and her guilt about ""missing signs"" perpetuates threat appraisals. The vignette demonstrates how PTSD can persist even when the feared outcome didn't occur and the child is now thriving, which is a clinically important nuance."
2026-05-12T13:14:59.954682,claude-opus-4-5-20251101,V107,149,claude-sonnet-4-6,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that demonstrates the full Ehlers & Clark maintenance cycle with remarkable clarity. The trauma memory's fragmented nature (""trying to hold water""), the specific appraisals about institutional betrayal feeding back into triggers, and the explicit mechanism by which physiological arousal becomes self-reinforcing are all shown in action rather than merely described. The vignette teaches something a trainee could not easily get from a textbook: how moral injury and PTSD interweave when the perpetrators are colleagues within a trusted system, and how the absence of narrative closure maintains the sense of ongoing threat. Every detail — from the silence as a trigger to the stairwell paralysis that brought him to treatment — serves the clinical picture."
2026-05-12T13:15:09.916349,claude-opus-4-5-20251101,V108,122,claude-haiku-4-5,zero_shot,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This vignette is exceptionally well-constructed with specific, idiosyncratic details (sleeping with keys on nightstand, scanning parking lots, the pen-grabbing incident) that ground it in realistic clinical experience. The narrative traces a clear line from trauma to symptoms to functional impairment, showing how avoidance behaviors (driving everywhere, avoiding late shifts) and hypervigilance maintain the sense of threat. All DSM criteria are explicitly present, and Ehlers & Clark components are well-demonstrated, particularly the sense of current threat (""the danger feels everywhere and nowhere"") and intrusive memories during procedures. The main limitation is that while comprehensive, it teaches standard PTSD presentation rather than unexpected clinical nuance."
2026-05-12T13:15:22.433638,claude-opus-4-5-20251101,V109,112,deepseek-chat,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-constructed vignette that traces a clear line from trauma (typhoon, near-drowning, father's hand slipping) through to specific beliefs (he is ""fundamentally different,"" ""broken in a way that cannot be fixed""), behaviors (isolation, avoidance of storm-related content, eating alone), and somatic manifestations (neck pain as body memory, taste of salt water returning). The sensory specificity—the taste of diesel and salt, the neck craned at an unnatural angle—grounds the trauma memory in lived experience. The vignette demonstrates how avoidance and distrust maintain his isolation, and how his negative appraisals (""everyone is hiding something,"" ""no one would understand"") prevent him from seeking connection. The conference room incident shows functional impairment vividly. A trainee would learn how somatic symptoms can serve as triggers, how geographic relocation can deepen rather than resolve PTSD, and how negative self-appraisals maintain the disorder."
